asset,slot_key,slot_start_ts,slot_end_ts,slot_start_utc,polymarket_resolution,kalshi_resolution,polymarket_settlement_value_usd,kalshi_settlement_value_usd,source,outcome_mismatch,fatal_poly_up_kalshi_no,fatal_poly_down_kalshi_yes,polymarket_benchmark_conflict,kalshi_benchmark_conflict
doge,doge:1785204000000,1785204000000,1785204900000,2026-07-28T02:00:00Z,UP,YES,,0.0698536,official-venue-resolution,false,false,false,,
eth,eth:1785204000000,1785204000000,1785204900000,2026-07-28T02:00:00Z,UP,YES,,1875.51,official-venue-resolution,false,false,false,,
hype,hype:1785204000000,1785204000000,1785204900000,2026-07-28T02:00:00Z,UP,YES,,56.3843,official-venue-resolution,false,false,false,,
sol,sol:1785204000000,1785204000000,1785204900000,2026-07-28T02:00:00Z,UP,YES,,73.2565,official-venue-resolution,false,false,false,,
xrp,xrp:1785204000000,1785204000000,1785204900000,2026-07-28T02:00:00Z,UP,YES,,1.0576,official-venue-resolution,false,false,false,,
bnb,bnb:1785204900000,1785204900000,1785205800000,2026-07-28T02:15:00Z,UP,YES,,564.98,official-venue-resolution,false,false,false,,
btc,btc:1785204900000,1785204900000,1785205800000,2026-07-28T02:15:00Z,DOWN,NO,,63179.44,official-venue-resolution,false,false,false,,
doge,doge:1785204900000,1785204900000,1785205800000,2026-07-28T02:15:00Z,UP,YES,,0.0700021,official-venue-resolution,false,false,false,,
eth,eth:1785204900000,1785204900000,1785205800000,2026-07-28T02:15:00Z,UP,YES,,1876.3,official-venue-resolution,false,false,false,,
hype,hype:1785204900000,1785204900000,1785205800000,2026-07-28T02:15:00Z,DOWN,NO,,56.2876,official-venue-resolution,false,false,false,,
sol,sol:1785204900000,1785204900000,1785205800000,2026-07-28T02:15:00Z,UP,YES,,73.3198,official-venue-resolution,false,false,false,,
xrp,xrp:1785204900000,1785204900000,1785205800000,2026-07-28T02:15:00Z,UP,YES,,1.0578,official-venue-resolution,false,false,false,,
bnb,bnb:1785205800000,1785205800000,1785206700000,2026-07-28T02:30:00Z,DOWN,NO,,564.42,official-venue-resolution,false,false,false,,
btc,btc:1785205800000,1785205800000,1785206700000,2026-07-28T02:30:00Z,DOWN,NO,,63073.16,official-venue-resolution,false,false,false,,
doge,doge:1785205800000,1785205800000,1785206700000,2026-07-28T02:30:00Z,UP,YES,,0.0700619,official-venue-resolution,false,false,false,,
eth,eth:1785205800000,1785205800000,1785206700000,2026-07-28T02:30:00Z,DOWN,NO,,1873.26,official-venue-resolution,false,false,false,,
hype,hype:1785205800000,1785205800000,1785206700000,2026-07-28T02:30:00Z,DOWN,NO,,55.8523,official-venue-resolution,false,false,false,,
sol,sol:1785205800000,1785205800000,1785206700000,2026-07-28T02:30:00Z,DOWN,NO,,73.2042,official-venue-resolution,false,false,false,,
xrp,xrp:1785205800000,1785205800000,1785206700000,2026-07-28T02:30:00Z,DOWN,NO,,1.0564,official-venue-resolution,false,false,false,,
bnb,bnb:1785206700000,1785206700000,1785207600000,2026-07-28T02:45:00Z,UP,YES,,564.94,official-venue-resolution,false,false,false,,
btc,btc:1785206700000,1785206700000,1785207600000,2026-07-28T02:45:00Z,UP,YES,,63124.48,official-venue-resolution,false,false,false,,
doge,doge:1785206700000,1785206700000,1785207600000,2026-07-28T02:45:00Z,DOWN,YES,,0.070141,official-venue-resolution,true,true,false,,
eth,eth:1785206700000,1785206700000,1785207600000,2026-07-28T02:45:00Z,UP,YES,,1874.5,official-venue-resolution,false,false,false,,
hype,hype:1785206700000,1785206700000,1785207600000,2026-07-28T02:45:00Z,DOWN,NO,,55.812,official-venue-resolution,false,false,false,,
sol,sol:1785206700000,1785206700000,1785207600000,2026-07-28T02:45:00Z,UP,YES,,73.3197,official-venue-resolution,false,false,false,,
xrp,xrp:1785206700000,1785206700000,1785207600000,2026-07-28T02:45:00Z,UP,YES,,1.0569,official-venue-resolution,false,false,false,,
bnb,bnb:1785207600000,1785207600000,1785208500000,2026-07-28T03:00:00Z,UP,YES,,565.26,official-venue-resolution,false,false,false,,
btc,btc:1785207600000,1785207600000,1785208500000,2026-07-28T03:00:00Z,UP,YES,,63210.47,official-venue-resolution,false,false,false,,
doge,doge:1785207600000,1785207600000,1785208500000,2026-07-28T03:00:00Z,DOWN,NO,,0.0699562,official-venue-resolution,false,false,false,,
eth,eth:1785207600000,1785207600000,1785208500000,2026-07-28T03:00:00Z,UP,YES,,1875.49,official-venue-resolution,false,false,false,,
hype,hype:1785207600000,1785207600000,1785208500000,2026-07-28T03:00:00Z,UP,YES,,55.9321,official-venue-resolution,false,false,false,,
sol,sol:1785207600000,1785207600000,1785208500000,2026-07-28T03:00:00Z,DOWN,NO,,73.2693,official-venue-resolution,false,false,false,,
xrp,xrp:1785207600000,1785207600000,1785208500000,2026-07-28T03:00:00Z,UP,YES,,1.0574,official-venue-resolution,false,false,false,,
bnb,bnb:1785208500000,1785208500000,1785209400000,2026-07-28T03:15:00Z,UP,YES,,565.87,official-venue-resolution,false,false,false,,
btc,btc:1785208500000,1785208500000,1785209400000,2026-07-28T03:15:00Z,UP,YES,,63224.21,official-venue-resolution,false,false,false,,
doge,doge:1785208500000,1785208500000,1785209400000,2026-07-28T03:15:00Z,UP,YES,,0.0700536,official-venue-resolution,false,false,false,,
eth,eth:1785208500000,1785208500000,1785209400000,2026-07-28T03:15:00Z,UP,YES,,1876.28,official-venue-resolution,false,false,false,,
hype,hype:1785208500000,1785208500000,1785209400000,2026-07-28T03:15:00Z,UP,YES,,55.9759,official-venue-resolution,false,false,false,,
sol,sol:1785208500000,1785208500000,1785209400000,2026-07-28T03:15:00Z,DOWN,NO,,73.2092,official-venue-resolution,false,false,false,,
xrp,xrp:1785208500000,1785208500000,1785209400000,2026-07-28T03:15:00Z,UP,YES,,1.0575,official-venue-resolution,false,false,false,,
bnb,bnb:1785209400000,1785209400000,1785210300000,2026-07-28T03:30:00Z,UP,YES,,566.39,official-venue-resolution,false,false,false,,
btc,btc:1785209400000,1785209400000,1785210300000,2026-07-28T03:30:00Z,UP,YES,,63297.2,official-venue-resolution,false,false,false,,
doge,doge:1785209400000,1785209400000,1785210300000,2026-07-28T03:30:00Z,UP,YES,,0.0701642,official-venue-resolution,false,false,false,,
eth,eth:1785209400000,1785209400000,1785210300000,2026-07-28T03:30:00Z,UP,YES,,1880.47,official-venue-resolution,false,false,false,,
hype,hype:1785209400000,1785209400000,1785210300000,2026-07-28T03:30:00Z,UP,YES,,56.1063,official-venue-resolution,false,false,false,,
sol,sol:1785209400000,1785209400000,1785210300000,2026-07-28T03:30:00Z,UP,YES,,73.2935,official-venue-resolution,false,false,false,,
xrp,xrp:1785209400000,1785209400000,1785210300000,2026-07-28T03:30:00Z,UP,YES,,1.0592,official-venue-resolution,false,false,false,,
bnb,bnb:1785210300000,1785210300000,1785211200000,2026-07-28T03:45:00Z,DOWN,NO,,566.16,official-venue-resolution,false,false,false,,
btc,btc:1785210300000,1785210300000,1785211200000,2026-07-28T03:45:00Z,DOWN,NO,,63260.73,official-venue-resolution,false,false,false,,
doge,doge:1785210300000,1785210300000,1785211200000,2026-07-28T03:45:00Z,UP,NO,,0.0701176,official-venue-resolution,true,false,true,,
eth,eth:1785210300000,1785210300000,1785211200000,2026-07-28T03:45:00Z,DOWN,NO,,1879.23,official-venue-resolution,false,false,false,,
hype,hype:1785210300000,1785210300000,1785211200000,2026-07-28T03:45:00Z,UP,YES,,56.1478,official-venue-resolution,false,false,false,,
sol,sol:1785210300000,1785210300000,1785211200000,2026-07-28T03:45:00Z,DOWN,NO,,73.186,official-venue-resolution,false,false,false,,
xrp,xrp:1785210300000,1785210300000,1785211200000,2026-07-28T03:45:00Z,DOWN,NO,,1.0574,official-venue-resolution,false,false,false,,
bnb,bnb:1785211200000,1785211200000,1785212100000,2026-07-28T04:00:00Z,DOWN,NO,,565.78,official-venue-resolution,false,false,false,,
btc,btc:1785211200000,1785211200000,1785212100000,2026-07-28T04:00:00Z,DOWN,NO,,63260.45,official-venue-resolution,false,false,false,,
doge,doge:1785211200000,1785211200000,1785212100000,2026-07-28T04:00:00Z,DOWN,YES,,0.0701314,official-venue-resolution,true,true,false,,
eth,eth:1785211200000,1785211200000,1785212100000,2026-07-28T04:00:00Z,DOWN,NO,,1879.02,official-venue-resolution,false,false,false,,
hype,hype:1785211200000,1785211200000,1785212100000,2026-07-28T04:00:00Z,UP,YES,,56.1792,official-venue-resolution,false,false,false,,
sol,sol:1785211200000,1785211200000,1785212100000,2026-07-28T04:00:00Z,DOWN,NO,,73.107,official-venue-resolution,false,false,false,,
xrp,xrp:1785211200000,1785211200000,1785212100000,2026-07-28T04:00:00Z,DOWN,NO,,1.0573,official-venue-resolution,false,false,false,,
bnb,bnb:1785212100000,1785212100000,1785213000000,2026-07-28T04:15:00Z,DOWN,NO,,565.18,official-venue-resolution,false,false,false,,
btc,btc:1785212100000,1785212100000,1785213000000,2026-07-28T04:15:00Z,DOWN,NO,,63230.46,official-venue-resolution,false,false,false,,
doge,doge:1785212100000,1785212100000,1785213000000,2026-07-28T04:15:00Z,DOWN,NO,,0.0699935,official-venue-resolution,false,false,false,,
eth,eth:1785212100000,1785212100000,1785213000000,2026-07-28T04:15:00Z,DOWN,NO,,1877.84,official-venue-resolution,false,false,false,,
hype,hype:1785212100000,1785212100000,1785213000000,2026-07-28T04:15:00Z,DOWN,YES,,56.1832,official-venue-resolution,true,true,false,,
sol,sol:1785212100000,1785212100000,1785213000000,2026-07-28T04:15:00Z,DOWN,NO,,73.083,official-venue-resolution,false,false,false,,
xrp,xrp:1785212100000,1785212100000,1785213000000,2026-07-28T04:15:00Z,DOWN,NO,,1.0566,official-venue-resolution,false,false,false,,
bnb,bnb:1785213000000,1785213000000,1785213900000,2026-07-28T04:30:00Z,UP,NO,564.76876,564.95,official-venue-resolution,true,false,true,,
btc,btc:1785213000000,1785213000000,1785213900000,2026-07-28T04:30:00Z,DOWN,NO,,63211.37,official-venue-resolution,false,false,false,,
doge,doge:1785213000000,1785213000000,1785213900000,2026-07-28T04:30:00Z,UP,NO,,0.069939,official-venue-resolution,true,false,true,,
eth,eth:1785213000000,1785213000000,1785213900000,2026-07-28T04:30:00Z,DOWN,NO,,1877.1,official-venue-resolution,false,false,false,,
hype,hype:1785213000000,1785213000000,1785213900000,2026-07-28T04:30:00Z,UP,YES,,56.2043,official-venue-resolution,false,false,false,,
sol,sol:1785213000000,1785213000000,1785213900000,2026-07-28T04:30:00Z,UP,YES,73.08594761318793,73.0898,official-venue-resolution,false,false,false,,
xrp,xrp:1785213000000,1785213000000,1785213900000,2026-07-28T04:30:00Z,DOWN,NO,1.055300137308037,1.0557,official-venue-resolution,false,false,false,,
bnb,bnb:1785213900000,1785213900000,1785214800000,2026-07-28T04:45:00Z,DOWN,NO,564.48828,564.77,official-venue-resolution,false,false,false,,
btc,btc:1785213900000,1785213900000,1785214800000,2026-07-28T04:45:00Z,UP,YES,63283.59935627384,63277.33,official-venue-resolution,false,false,false,,
doge,doge:1785213900000,1785213900000,1785214800000,2026-07-28T04:45:00Z,DOWN,YES,0.06995700018872342,0.0700172,official-venue-resolution,true,true,false,,
eth,eth:1785213900000,1785213900000,1785214800000,2026-07-28T04:45:00Z,DOWN,YES,1877.216888837602,1877.12,official-venue-resolution,true,true,false,,
hype,hype:1785213900000,1785213900000,1785214800000,2026-07-28T04:45:00Z,DOWN,YES,56.194055000000006,56.2123,official-venue-resolution,true,true,false,,
sol,sol:1785213900000,1785213900000,1785214800000,2026-07-28T04:45:00Z,UP,YES,73.13621829707947,73.1408,official-venue-resolution,false,false,false,,
xrp,xrp:1785213900000,1785213900000,1785214800000,2026-07-28T04:45:00Z,UP,YES,1.05548760231341,1.0558,official-venue-resolution,false,false,false,,
bnb,bnb:1785214800000,1785214800000,1785215700000,2026-07-28T05:00:00.000Z,UP,YES,565.02106,565.26,official-venue-apis-recovered,false,false,false,false,false
btc,btc:1785214800000,1785214800000,1785215700000,2026-07-28T05:00:00.000Z,UP,YES,63381.288879825,63387.41,official-venue-apis-recovered,false,false,false,false,false
doge,doge:1785214800000,1785214800000,1785215700000,2026-07-28T05:00:00.000Z,DOWN,NO,0.069930375,0.0699582,official-venue-apis-recovered,false,false,false,false,false
eth,eth:1785214800000,1785214800000,1785215700000,2026-07-28T05:00:00.000Z,UP,YES,1880.6501,1880.99,official-venue-apis-recovered,false,false,false,false,false
hype,hype:1785214800000,1785214800000,1785215700000,2026-07-28T05:00:00.000Z,UP,YES,56.317726,56.3311,official-venue-apis-recovered,false,false,false,false,false
sol,sol:1785214800000,1785214800000,1785215700000,2026-07-28T05:00:00.000Z,UP,YES,73.26442347484188,73.2713,official-venue-apis-recovered,false,false,false,false,false
xrp,xrp:1785214800000,1785214800000,1785215700000,2026-07-28T05:00:00.000Z,UP,YES,1.0580191122759763,1.0583,official-venue-apis-recovered,false,false,false,false,false
bnb,bnb:1785215700000,1785215700000,1785216600000,2026-07-28T05:15:00.000Z,UP,YES,565.5707639388991,565.81,official-venue-apis-recovered,false,false,false,false,false
btc,btc:1785215700000,1785215700000,1785216600000,2026-07-28T05:15:00.000Z,UP,YES,63471.4840370126,63470.33,official-venue-apis-recovered,false,false,false,false,false
doge,doge:1785215700000,1785215700000,1785216600000,2026-07-28T05:15:00.000Z,DOWN,NO,0.06990080989168486,0.0698953,official-venue-apis-recovered,false,false,false,false,false
eth,eth:1785215700000,1785215700000,1785216600000,2026-07-28T05:15:00.000Z,UP,YES,1884.21,1883.97,official-venue-apis-recovered,false,false,false,false,false
hype,hype:1785215700000,1785215700000,1785216600000,2026-07-28T05:15:00.000Z,DOWN,NO,56.213832999999994,56.2213,official-venue-apis-recovered,false,false,false,false,false
sol,sol:1785215700000,1785215700000,1785216600000,2026-07-28T05:15:00.000Z,UP,YES,73.35214809603983,73.3618,official-venue-apis-recovered,false,false,false,false,false
xrp,xrp:1785215700000,1785215700000,1785216600000,2026-07-28T05:15:00.000Z,UP,YES,1.058508575035051,1.0588,official-venue-apis-recovered,false,false,false,false,false
bnb,bnb:1785216600000,1785216600000,1785217500000,2026-07-28T05:30:00.000Z,UP,YES,566.0673666911855,566.2,official-venue-apis-recovered,false,false,false,false,false
btc,btc:1785216600000,1785216600000,1785217500000,2026-07-28T05:30:00.000Z,UP,YES,63476.493615499654,63479.07,official-venue-apis-recovered,false,false,false,false,false
doge,doge:1785216600000,1785216600000,1785217500000,2026-07-28T05:30:00.000Z,UP,YES,0.07001749,0.0700248,official-venue-apis-recovered,false,false,false,false,false
eth,eth:1785216600000,1785216600000,1785217500000,2026-07-28T05:30:00.000Z,UP,YES,1885.9897946847634,1885.81,official-venue-apis-recovered,false,false,false,false,false
hype,hype:1785216600000,1785216600000,1785217500000,2026-07-28T05:30:00.000Z,DOWN,NO,55.607722,55.6109,official-venue-apis-recovered,false,false,false,false,false
sol,sol:1785216600000,1785216600000,1785217500000,2026-07-28T05:30:00.000Z,UP,YES,73.37141156245417,73.3658,official-venue-apis-recovered,false,false,false,false,false
xrp,xrp:1785216600000,1785216600000,1785217500000,2026-07-28T05:30:00.000Z,UP,YES,1.058818023830932,1.0591,official-venue-apis-recovered,false,false,false,false,false
bnb,bnb:1785217500000,1785217500000,1785218400000,2026-07-28T05:45:00.000Z,DOWN,NO,564.9893464743301,565.5,official-venue-apis-recovered,false,false,false,false,false
btc,btc:1785217500000,1785217500000,1785218400000,2026-07-28T05:45:00.000Z,DOWN,NO,63382.67041628777,63404.26,official-venue-apis-recovered,false,false,false,false,false
doge,doge:1785217500000,1785217500000,1785218400000,2026-07-28T05:45:00.000Z,DOWN,NO,0.069933559,0.0699491,official-venue-apis-recovered,false,false,false,false,false
eth,eth:1785217500000,1785217500000,1785218400000,2026-07-28T05:45:00.000Z,DOWN,NO,1881.3151093119977,1882.03,official-venue-apis-recovered,false,false,false,false,false
hype,hype:1785217500000,1785217500000,1785218400000,2026-07-28T05:45:00.000Z,DOWN,NO,55.166854,55.2035,official-venue-apis-recovered,false,false,false,false,false
sol,sol:1785217500000,1785217500000,1785218400000,2026-07-28T05:45:00.000Z,DOWN,NO,73.18971556288315,73.2065,official-venue-apis-recovered,false,false,false,false,false
xrp,xrp:1785217500000,1785217500000,1785218400000,2026-07-28T05:45:00.000Z,DOWN,NO,1.05691269691238,1.0574,official-venue-apis-recovered,false,false,false,false,false
bnb,bnb:1785218400000,1785218400000,1785219300000,2026-07-28T06:00:00.000Z,DOWN,NO,563.9910663399357,564.41,official-venue-apis-recovered,false,false,false,false,false
btc,btc:1785218400000,1785218400000,1785219300000,2026-07-28T06:00:00.000Z,DOWN,NO,63352.17303909403,63366.57,official-venue-apis-recovered,false,false,false,false,false
doge,doge:1785218400000,1785218400000,1785219300000,2026-07-28T06:00:00.000Z,DOWN,NO,0.069858833,0.0698754,official-venue-apis-recovered,false,false,false,false,false
eth,eth:1785218400000,1785218400000,1785219300000,2026-07-28T06:00:00.000Z,DOWN,NO,1877.8610404737576,1878.63,official-venue-apis-recovered,false,false,false,false,false
hype,hype:1785218400000,1785218400000,1785219300000,2026-07-28T06:00:00.000Z,DOWN,NO,54.73254629846515,54.8335,official-venue-apis-recovered,false,false,false,false,false
sol,sol:1785218400000,1785218400000,1785219300000,2026-07-28T06:00:00.000Z,DOWN,NO,73.11794549,73.1302,official-venue-apis-recovered,false,false,false,false,false
xrp,xrp:1785218400000,1785218400000,1785219300000,2026-07-28T06:00:00.000Z,DOWN,NO,1.05507872,1.0555,official-venue-apis-recovered,false,false,false,false,false
bnb,bnb:1785219300000,1785219300000,1785220200000,2026-07-28T06:15:00.000Z,UP,YES,564.17517,564.5,official-venue-apis-recovered,false,false,false,false,false
btc,btc:1785219300000,1785219300000,1785220200000,2026-07-28T06:15:00.000Z,UP,YES,63449.438396082194,63459.41,official-venue-apis-recovered,false,false,false,false,false
doge,doge:1785219300000,1785219300000,1785220200000,2026-07-28T06:15:00.000Z,UP,YES,0.070094125,0.0700851,official-venue-apis-recovered,false,false,false,false,false
eth,eth:1785219300000,1785219300000,1785220200000,2026-07-28T06:15:00.000Z,UP,YES,1881.0490196627586,1881.38,official-venue-apis-recovered,false,false,false,false,false
hype,hype:1785219300000,1785219300000,1785220200000,2026-07-28T06:15:00.000Z,UP,YES,55.190075281609396,55.2305,official-venue-apis-recovered,false,false,false,false,false
sol,sol:1785219300000,1785219300000,1785220200000,2026-07-28T06:15:00.000Z,UP,YES,73.27344641940456,73.2802,official-venue-apis-recovered,false,false,false,false,false
xrp,xrp:1785219300000,1785219300000,1785220200000,2026-07-28T06:15:00.000Z,UP,YES,1.0564104480275576,1.0568,official-venue-apis-recovered,false,false,false,false,false
bnb,bnb:1785220200000,1785220200000,1785221100000,2026-07-28T06:30:00.000Z,UP,YES,564.3090546133137,564.65,official-venue-apis-recovered,false,false,false,false,false
btc,btc:1785220200000,1785220200000,1785221100000,2026-07-28T06:30:00.000Z,UP,YES,63507.090778781174,63518.87,official-venue-apis-recovered,false,false,false,false,false
doge,doge:1785220200000,1785220200000,1785221100000,2026-07-28T06:30:00.000Z,UP,YES,0.0702719,0.0702765,official-venue-apis-recovered,false,false,false,false,false
eth,eth:1785220200000,1785220200000,1785221100000,2026-07-28T06:30:00.000Z,UP,YES,1884.0088382923063,1884.56,official-venue-apis-recovered,false,false,false,false,false
hype,hype:1785220200000,1785220200000,1785221100000,2026-07-28T06:30:00.000Z,UP,YES,55.407495000000004,55.4531,official-venue-apis-recovered,false,false,false,false,false
sol,sol:1785220200000,1785220200000,1785221100000,2026-07-28T06:30:00.000Z,UP,YES,73.39439990817337,73.405,official-venue-apis-recovered,false,false,false,false,false
xrp,xrp:1785220200000,1785220200000,1785221100000,2026-07-28T06:30:00.000Z,UP,YES,1.058784867377818,,official-venue-apis-recovered,false,false,false,false,false
bnb,bnb:1785221100000,1785221100000,1785222000000,2026-07-28T06:45:00.000Z,UP,YES,564.79805,565.08,official-venue-apis-recovered,false,false,false,false,false
btc,btc:1785221100000,1785221100000,1785222000000,2026-07-28T06:45:00.000Z,UP,YES,63564.965230450005,63571.28,official-venue-apis-recovered,false,false,false,false,false
doge,doge:1785221100000,1785221100000,1785222000000,2026-07-28T06:45:00.000Z,UP,YES,0.07032992,0.0703254,official-venue-apis-recovered,false,false,false,false,false
eth,eth:1785221100000,1785221100000,1785222000000,2026-07-28T06:45:00.000Z,UP,YES,1886.4357591169212,1886.17,official-venue-apis-recovered,false,false,false,false,false
hype,hype:1785221100000,1785221100000,1785222000000,2026-07-28T06:45:00.000Z,UP,YES,55.46115391166767,55.4931,official-venue-apis-recovered,false,false,false,false,false
sol,sol:1785221100000,1785221100000,1785222000000,2026-07-28T06:45:00.000Z,DOWN,NO,73.36298541034391,73.3723,official-venue-apis-recovered,false,false,false,false,false
xrp,xrp:1785221100000,1785221100000,1785222000000,2026-07-28T06:45:00.000Z,UP,NO,1.0588489482801249,1.0591,official-venue-apis-recovered,true,false,true,false,false
bnb,bnb:1785222000000,1785222000000,1785222900000,2026-07-28T07:00:00.000Z,DOWN,NO,564.6515896472972,564.85,official-venue-apis-recovered,false,false,false,false,false
btc,btc:1785222000000,1785222000000,1785222900000,2026-07-28T07:00:00.000Z,DOWN,NO,63513.04453680078,63495.22,official-venue-apis-recovered,false,false,false,false,false
doge,doge:1785222000000,1785222000000,1785222900000,2026-07-28T07:00:00.000Z,UP,NO,0.07033141,0.0703237,official-venue-apis-recovered,true,false,true,false,false
eth,eth:1785222000000,1785222000000,1785222900000,2026-07-28T07:00:00.000Z,DOWN,NO,1885.097769425,1884.94,official-venue-apis-recovered,false,false,false,false,false
hype,hype:1785222000000,1785222000000,1785222900000,2026-07-28T07:00:00.000Z,DOWN,NO,55.27197329745911,55.2639,official-venue-apis-recovered,false,false,false,false,false
sol,sol:1785222000000,1785222000000,1785222900000,2026-07-28T07:00:00.000Z,UP,NO,73.36333071140007,73.3583,official-venue-apis-recovered,true,false,true,false,false
xrp,xrp:1785222000000,1785222000000,1785222900000,2026-07-28T07:00:00.000Z,DOWN,NO,1.0587645618408084,1.0587,official-venue-apis-recovered,false,false,false,false,false
bnb,bnb:1785222900000,1785222900000,1785223800000,2026-07-28T07:15:00.000Z,DOWN,YES,564.5643689501828,565.07,official-venue-apis-recovered,true,true,false,false,false
btc,btc:1785222900000,1785222900000,1785223800000,2026-07-28T07:15:00.000Z,DOWN,YES,63501.17983985838,63501.93,official-venue-apis-recovered,true,true,false,false,false
doge,doge:1785222900000,1785222900000,1785223800000,2026-07-28T07:15:00.000Z,DOWN,NO,0.07025445048532127,0.0703038,official-venue-apis-recovered,false,false,false,false,false
eth,eth:1785222900000,1785222900000,1785223800000,2026-07-28T07:15:00.000Z,DOWN,NO,1883.2151134070318,1883.62,official-venue-apis-recovered,false,false,false,false,false
hype,hype:1785222900000,1785222900000,1785223800000,2026-07-28T07:15:00.000Z,UP,YES,55.284448,55.3169,official-venue-apis-recovered,false,false,false,false,false
sol,sol:1785222900000,1785222900000,1785223800000,2026-07-28T07:15:00.000Z,DOWN,YES,73.34757826793894,73.361,official-venue-apis-recovered,true,true,false,false,false
xrp,xrp:1785222900000,1785222900000,1785223800000,2026-07-28T07:15:00.000Z,DOWN,NO,1.057119865,1.0575,official-venue-apis-recovered,false,false,false,false,false
bnb,bnb:1785223800000,1785223800000,1785224700000,2026-07-28T07:30:00.000Z,UP,YES,565.0300527448992,565.39,official-venue-apis-recovered,false,false,false,false,false
btc,btc:1785223800000,1785223800000,1785224700000,2026-07-28T07:30:00.000Z,DOWN,NO,63416.92994534,63426.33,official-venue-apis-recovered,false,false,false,false,false
doge,doge:1785223800000,1785223800000,1785224700000,2026-07-28T07:30:00.000Z,DOWN,NO,0.07015055293685715,0.0701661,official-venue-apis-recovered,false,false,false,false,false
eth,eth:1785223800000,1785223800000,1785224700000,2026-07-28T07:30:00.000Z,DOWN,NO,1881.6161680912342,1881.92,official-venue-apis-recovered,false,false,false,false,false
hype,hype:1785223800000,1785223800000,1785224700000,2026-07-28T07:30:00.000Z,DOWN,NO,54.99819088059218,55.0339,official-venue-apis-recovered,false,false,false,false,false
sol,sol:1785223800000,1785223800000,1785224700000,2026-07-28T07:30:00.000Z,DOWN,NO,73.15211178540308,73.166,official-venue-apis-recovered,false,false,false,false,false
xrp,xrp:1785223800000,1785223800000,1785224700000,2026-07-28T07:30:00.000Z,DOWN,NO,1.05493315294956,1.0553,official-venue-apis-recovered,false,false,false,false,false
bnb,bnb:1785224700000,1785224700000,1785225600000,2026-07-28T07:45:00.000Z,UP,YES,565.2244,565.47,official-venue-apis-recovered,false,false,false,false,false
btc,btc:1785224700000,1785224700000,1785225600000,2026-07-28T07:45:00.000Z,UP,YES,63434.99102717894,63438.95,official-venue-apis-recovered,false,false,false,false,false
doge,doge:1785224700000,1785224700000,1785225600000,2026-07-28T07:45:00.000Z,DOWN,NO,0.07006144478201791,0.0700867,official-venue-apis-recovered,false,false,false,false,false
eth,eth:1785224700000,1785224700000,1785225600000,2026-07-28T07:45:00.000Z,UP,YES,1881.8598109252953,1882.08,official-venue-apis-recovered,false,false,false,false,false
hype,hype:1785224700000,1785224700000,1785225600000,2026-07-28T07:45:00.000Z,UP,YES,55.311132,55.3042,official-venue-apis-recovered,false,false,false,false,false
sol,sol:1785224700000,1785224700000,1785225600000,2026-07-28T07:45:00.000Z,UP,YES,73.20643928112376,73.22,official-venue-apis-recovered,false,false,false,false,false
xrp,xrp:1785224700000,1785224700000,1785225600000,2026-07-28T07:45:00.000Z,UP,NO,1.0549347486544554,1.0552,official-venue-apis-recovered,true,false,true,false,false
bnb,bnb:1785225600000,1785225600000,1785226500000,2026-07-28T08:00:00.000Z,DOWN,NO,564.6395913632421,565.12,official-venue-apis-recovered,false,false,false,false,false
btc,btc:1785225600000,1785225600000,1785226500000,2026-07-28T08:00:00.000Z,DOWN,NO,63365.17548180409,63379.57,official-venue-apis-recovered,false,false,false,false,false
doge,doge:1785225600000,1785225600000,1785226500000,2026-07-28T08:00:00.000Z,UP,NO,0.0700734440651288,0.0700857,official-venue-apis-recovered,true,false,true,false,false
eth,eth:1785225600000,1785225600000,1785226500000,2026-07-28T08:00:00.000Z,DOWN,NO,1878.5909828924998,1879.06,official-venue-apis-recovered,false,false,false,false,false
hype,hype:1785225600000,1785225600000,1785226500000,2026-07-28T08:00:00.000Z,DOWN,NO,55.18962193208488,55.1997,official-venue-apis-recovered,false,false,false,false,false
sol,sol:1785225600000,1785225600000,1785226500000,2026-07-28T08:00:00.000Z,DOWN,NO,73.20400209291353,73.217,official-venue-apis-recovered,false,false,false,false,false
xrp,xrp:1785225600000,1785225600000,1785226500000,2026-07-28T08:00:00.000Z,DOWN,NO,1.0536555619493522,1.054,official-venue-apis-recovered,false,false,false,false,false
bnb,bnb:1785226500000,1785226500000,1785227400000,2026-07-28T08:15:00.000Z,UP,NO,564.6410951419268,565.04,official-venue-apis-recovered,true,false,true,false,false
btc,btc:1785226500000,1785226500000,1785227400000,2026-07-28T08:15:00.000Z,UP,YES,63404.80573897647,63415.78,official-venue-apis-recovered,false,false,false,false,false
doge,doge:1785226500000,1785226500000,1785227400000,2026-07-28T08:15:00.000Z,UP,YES,0.0701702957046799,0.0701763,official-venue-apis-recovered,false,false,false,false,false
eth,eth:1785226500000,1785226500000,1785227400000,2026-07-28T08:15:00.000Z,UP,YES,1882.4767026397146,1882.98,official-venue-apis-recovered,false,false,false,false,false
hype,hype:1785226500000,1785226500000,1785227400000,2026-07-28T08:15:00.000Z,DOWN,YES,55.18314299785202,55.2143,official-venue-apis-recovered,true,true,false,false,false
sol,sol:1785226500000,1785226500000,1785227400000,2026-07-28T08:15:00.000Z,UP,YES,73.22516675705148,73.2543,official-venue-apis-recovered,false,false,false,false,false
