asset,slot_key,slot_start_ts,slot_start_utc,seconds_before_end,captured_at,sample_lag_ms,polymarket_resolution,kalshi_resolution,outcome_mismatch,fatal_poly_up_kalshi_no,fatal_poly_down_kalshi_yes,model_available,model_reason,execution_usable,execution_reason,p_fatal_poly_up_kalshi_no,p_fatal_poly_down_kalshi_yes,p_double_poly_up_kalshi_no,p_fatal_upper95_poly_up_kalshi_no,p_fatal_upper95_poly_down_kalshi_yes,observation_count,chainlink_age_ms,cf_age_ms,source_skew_ms,model_version
hype,hype:1785067200000,1785067200000,2026-07-26T12:00:00Z,300,1785067787256,12744,UP,YES,f,f,f,t,,t,,0.23221772891933173,0.028298056200796798,0.028298056200796798,0.2536029135785058,0.049683240859970876,900,2256,256,2000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785067200000,1785067200000,2026-07-26T12:00:00Z,180,1785067908788,11212,UP,YES,f,f,f,t,,t,,0.33616746449479856,0.019719862417716852,0.019719862417716852,0.3580838884585012,0.041636286381419474,900,1788,788,1000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785067200000,1785067200000,2026-07-26T12:00:00Z,120,1785067971348,8652,UP,YES,f,f,f,t,,t,,0.0993916476517857,7.568440593743111e-06,7.568440593743111e-06,0.12070948879928417,0.021325409588092217,900,2348,348,2000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785067200000,1785067200000,2026-07-26T12:00:00Z,60,1785068031368,8632,UP,YES,f,f,f,t,,t,,0.01360281007473537,0,0,0.034698518395109595,0.021095708320374225,900,2368,368,2000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785067200000,1785067200000,2026-07-26T12:00:00Z,30,1785068069383,617,UP,YES,f,f,f,t,,t,,2.2090381395181385e-07,0,0,0.02095542051740707,0.020955199613593118,900,2383,383,2000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785067200000,1785067200000,2026-07-26T12:00:00Z,300,1785067785397,14603,UP,YES,f,f,f,t,,t,,4.327909696739053e-05,0.001142201714899067,0.001142201714899067,0.022464186986762974,0.02356310960469465,900,1397,397,1000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785067200000,1785067200000,2026-07-26T12:00:00Z,180,1785067905694,14306,UP,YES,f,f,f,t,,t,,0.004918545572459623,0.017365740925052643,0.017365740925052643,0.028836158299716662,0.04128335365230968,900,1694,694,1000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785067200000,1785067200000,2026-07-26T12:00:00Z,120,1785067966700,13300,UP,YES,f,f,f,t,,t,,0.003443955829466607,0.0031387389750052144,0.0031387389750052144,0.02931555460541594,0.029010337750954546,900,1700,700,1000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785067200000,1785067200000,2026-07-26T12:00:00Z,60,1785068026717,13283,UP,YES,f,f,f,t,,f,chainlink_stale,2.2305884040378804e-10,2.24181696746077e-10,2.24181696746077e-10,0.026397754265759313,0.02639775426688217,900,2717,717,2000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785067200000,1785067200000,2026-07-26T12:00:00Z,30,1785068069724,276,UP,YES,f,f,f,t,,f,chainlink_stale,0,0,0,0.026264779268794017,0.026264779268794017,900,2724,724,2000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785067200000,1785067200000,2026-07-26T12:00:00Z,300,1785067787908,12092,UP,YES,f,f,f,t,,t,,0.03444135770453177,0.03640494703111859,0.03640494703111859,0.05551956028450794,0.057483149611094755,900,1908,908,1000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785067200000,1785067200000,2026-07-26T12:00:00Z,180,1785067913466,6534,UP,YES,f,f,f,t,,t,,0.046898171518162904,0.026368273331369707,0.026368273331369707,0.0678703406145997,0.04734044242780651,900,2466,466,2000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785067200000,1785067200000,2026-07-26T12:00:00Z,120,1785067975762,4238,UP,YES,f,f,f,t,,t,,0.06273839666245763,0.06372083963835865,0.06372083963835865,0.08327319329463485,0.08425563627053587,900,1762,762,1000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785067200000,1785067200000,2026-07-26T12:00:00Z,60,1785068031046,8954,UP,YES,f,f,f,t,,t,,3.178034159680822e-08,1.7361218042495267e-07,1.7361218042495267e-07,0.020319170901350814,0.02031931273318964,900,2046,1046,1000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785067200000,1785067200000,2026-07-26T12:00:00Z,30,1785068068056,1944,UP,YES,f,f,f,t,,f,chainlink_stale,0,0,0,0.020219743336102637,0.020219743336102637,900,3056,1056,2000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785068100000,1785068100000,2026-07-26T12:15:00Z,300,1785068689571,10429,DOWN,NO,f,f,f,t,,t,,0.008373498784352673,0.0035288633317034357,0.0035288633317034357,0.029394614550376383,0.024549979097727145,900,1571,571,1000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785068100000,1785068100000,2026-07-26T12:15:00Z,180,1785068816900,3100,DOWN,NO,f,f,f,t,,t,,4.925615054884869e-05,0.01517479631761065,0.01517479631761065,0.020201198172590668,0.03532673833965247,900,1900,900,1000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785068100000,1785068100000,2026-07-26T12:15:00Z,120,1785068876946,3054,DOWN,NO,f,f,f,t,,t,,1.2014897021739301e-05,0.0019709054984917707,0.0019709054984917707,0.0200493750138948,0.02200826561536483,900,1946,946,1000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785068100000,1785068100000,2026-07-26T12:15:00Z,60,1785068935498,4502,DOWN,NO,f,f,f,t,,t,,0,4.2442897874028773e-07,4.2442897874028773e-07,0.020012832492883062,0.020013256921861802,900,2498,498,2000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785068100000,1785068100000,2026-07-26T12:15:00Z,30,1785068969270,730,DOWN,NO,f,f,f,t,,t,,0,6.053206824674362e-10,6.053206824674362e-10,0.02014134354666033,0.020141344151981013,900,2270,270,2000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785068100000,1785068100000,2026-07-26T12:15:00Z,300,1785068690624,9376,DOWN,NO,f,f,f,t,,f,chainlink_stale,0.0011065869551659668,2.754173502594881e-07,2.754173502594881e-07,0.022743406795826746,0.021637095258011038,900,2624,624,2000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785068100000,1785068100000,2026-07-26T12:15:00Z,180,1785068814138,5862,DOWN,NO,f,f,f,t,,t,,3.277059496935686e-07,0,0,0.021199215669774167,0.021198887963824475,900,2138,1138,1000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785068100000,1785068100000,2026-07-26T12:15:00Z,120,1785068874892,5108,DOWN,NO,f,f,f,t,,t,,0,5.553657533823683e-11,5.553657533823683e-11,0.020977194910947,0.020977194966483575,900,1892,892,1000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785068100000,1785068100000,2026-07-26T12:15:00Z,60,1785068934905,5095,DOWN,NO,f,f,f,t,reference_economics_unavailable,t,,0,0,0,0.021191295558558768,0.021191295558558768,900,1905,905,1000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785068100000,1785068100000,2026-07-26T12:15:00Z,30,1785068968909,1091,DOWN,NO,f,f,f,t,reference_economics_unavailable,t,,0,0,0,0.021824866410835714,0.021824866410835714,900,1909,909,1000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785068100000,1785068100000,2026-07-26T12:15:00Z,300,1785068686871,13129,UP,YES,f,f,f,t,,t,,0.21913135289873065,0.10991355934884506,0.10991355934884506,0.24209098483671862,0.13287319128683303,900,1871,871,1000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785068100000,1785068100000,2026-07-26T12:15:00Z,180,1785068807148,12852,UP,YES,f,f,f,t,,t,,0.2604775697138867,0.1645160147948631,0.1645160147948631,0.2829602643160742,0.1869987093970506,900,2148,148,2000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785068100000,1785068100000,2026-07-26T12:15:00Z,120,1785068867171,12829,UP,YES,f,f,f,t,,t,,0.2770445815872576,0.19284819052534796,0.19284819052534796,0.2992895587399359,0.2150931676780263,900,2171,171,2000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785068100000,1785068100000,2026-07-26T12:15:00Z,60,1785068935946,4054,UP,YES,f,f,f,t,,t,,6.461260299246437e-07,3.959313146141136e-09,3.959313146141136e-09,0.02187670360353827,0.021876061436821487,900,1946,946,1000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785068100000,1785068100000,2026-07-26T12:15:00Z,30,1785068969222,778,UP,YES,f,f,f,t,,t,,0.0027199911103881827,0,0,0.02461496609458006,0.02189497498419188,900,2222,222,2000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785068100000,1785068100000,2026-07-26T12:15:00Z,300,1785068690530,9470,DOWN,NO,f,f,f,t,,t,,0.15663314853064625,0.0023562882107309724,0.0023562882107309724,0.1864526672295976,0.032175806909682324,900,1530,530,1000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785068100000,1785068100000,2026-07-26T12:15:00Z,180,1785068819562,438,DOWN,NO,f,f,f,t,,t,,0.15153846906674495,0.004560071780653541,0.004560071780653541,0.18087011434796058,0.03389171706186917,900,1562,562,1000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785068100000,1785068100000,2026-07-26T12:15:00Z,120,1785068866565,13435,DOWN,NO,f,f,f,t,,t,,0.0291945039215733,0.0002940966108277987,0.0002940966108277987,0.05668225680455999,0.027781849493814487,900,1565,565,1000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785068100000,1785068100000,2026-07-26T12:15:00Z,60,1785068926579,13421,DOWN,NO,f,f,f,t,,f,chainlink_stale,0.0023634689038347645,9.832819408539528e-05,9.832819408539528e-05,0.02935005603504645,0.027084915325297082,900,2579,579,2000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785068100000,1785068100000,2026-07-26T12:15:00Z,30,1785068969089,911,DOWN,NO,f,f,f,t,,t,,0,1.2618481814996585e-09,1.2618481814996585e-09,0.026724156586038012,0.026724157847886194,900,2089,1089,1000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785068100000,1785068100000,2026-07-26T12:15:00Z,300,1785068687528,12472,UP,YES,f,f,f,t,,f,chainlink_stale,0.3372142027786954,0.017158919655968233,0.017158919655968233,0.3665038984411895,0.046448615318462325,900,2528,528,2000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785068100000,1785068100000,2026-07-26T12:15:00Z,180,1785068807822,12178,UP,YES,f,f,f,t,,t,,0.317926251454568,0.0008033569914748981,0.0008033569914748981,0.34127780732793894,0.02415491286484585,900,1822,822,1000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785068100000,1785068100000,2026-07-26T12:15:00Z,120,1785068867844,12156,UP,YES,f,f,f,t,,t,,0.1341319274660765,3.241686435721761e-09,3.241686435721761e-09,0.15588801534562022,0.02175609112123017,900,1844,844,1000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785068100000,1785068100000,2026-07-26T12:15:00Z,60,1785068927871,12129,UP,YES,f,f,f,t,,f,chainlink_stale,0.04379031958749947,0,0,0.06503326268496448,0.02124294309746502,900,2871,871,2000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785068100000,1785068100000,2026-07-26T12:15:00Z,30,1785068968884,1116,UP,YES,f,f,f,t,,t,,0.0035638567755693915,0,0,0.025711602867298795,0.022147746091729405,900,1884,884,1000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785068100000,1785068100000,2026-07-26T12:15:00Z,300,1785068692111,7889,DOWN,NO,f,f,f,t,,t,,0.00022070197045787054,2.6232618015598064e-06,2.6232618015598064e-06,0.02162390775091353,0.02140582904225722,900,2111,1111,1000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785068100000,1785068100000,2026-07-26T12:15:00Z,180,1785068815125,4875,DOWN,NO,f,f,f,t,,t,,9.374085763180773e-08,7.855558759040093e-09,7.855558759040093e-09,0.0209857870680066,0.020985701182707726,900,2125,1125,1000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785068100000,1785068100000,2026-07-26T12:15:00Z,120,1785068875136,4864,DOWN,NO,f,f,f,t,,t,,0,1.1660328258095214e-10,1.1660328258095214e-10,0.02143107829548809,0.021431078412091374,900,2136,136,2000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785068100000,1785068100000,2026-07-26T12:15:00Z,60,1785068935149,4851,DOWN,NO,f,f,f,t,,t,,0,3.5659021290169906e-09,3.5659021290169906e-09,0.021922094297866453,0.021922097863768582,900,2149,149,2000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785068100000,1785068100000,2026-07-26T12:15:00Z,30,1785068969151,849,DOWN,NO,f,f,f,t,,t,,0,0,0,0.022467955151006875,0.022467955151006875,900,2151,151,2000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785068100000,1785068100000,2026-07-26T12:15:00Z,300,1785068696240,3760,DOWN,NO,f,f,f,t,,t,,0.25781061065863076,0.03987323829947953,0.03987323829947953,0.28148082875009994,0.0635434563909487,900,2240,240,2000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785068100000,1785068100000,2026-07-26T12:15:00Z,180,1785068817508,2492,DOWN,NO,f,f,f,t,,t,,0.155260312487847,0.008123939830828597,0.008123939830828597,0.17772883320971555,0.030592460552697164,900,1508,508,1000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785068100000,1785068100000,2026-07-26T12:15:00Z,120,1785068878789,1211,DOWN,NO,f,f,f,t,,f,chainlink_stale,0.4045626164880759,0.013410769193234251,0.013410769193234251,0.42740908353014456,0.03625723623530293,900,2789,789,2000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785068100000,1785068100000,2026-07-26T12:15:00Z,60,1785068939827,173,DOWN,NO,f,f,f,t,,t,,0.49508231943121445,0.0058217251933472824,0.0058217251933472824,0.5168821963572998,0.02762160211943269,900,1827,827,1000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785068100000,1785068100000,2026-07-26T12:15:00Z,30,1785068969587,413,DOWN,NO,f,f,f,t,,t,,0.00013302898101330562,1.4531015991581242e-06,1.4531015991581242e-06,0.021614469297015448,0.0214828934176013,900,1587,587,1000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785069000000,1785069000000,2026-07-26T12:30:00Z,300,1785069585895,14105,DOWN,NO,f,f,f,t,,t,,0.0002121395766133982,0,0,0.021789113723683824,0.021576974147070424,900,1895,895,1000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785069000000,1785069000000,2026-07-26T12:30:00Z,180,1785069708162,11838,DOWN,NO,f,f,f,t,,t,,0,0,0,0.022242325509411624,0.022242325509411624,900,2162,162,2000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785069000000,1785069000000,2026-07-26T12:30:00Z,120,1785069768176,11824,DOWN,NO,f,f,f,t,,t,,0,0,0,0.02236809340592544,0.02236809340592544,900,2176,176,2000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785069000000,1785069000000,2026-07-26T12:30:00Z,60,1785069828183,11817,DOWN,NO,f,f,f,t,,t,,0,0,0,0.022503669248037577,0.022503669248037577,900,2183,183,2000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785069000000,1785069000000,2026-07-26T12:30:00Z,30,1785069869191,809,DOWN,NO,f,f,f,t,,t,,0,0,0,0.021888695641687442,0.021888695641687442,900,2191,191,2000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785069000000,1785069000000,2026-07-26T12:30:00Z,300,1785069596515,3485,DOWN,NO,f,f,f,t,,t,,6.45274216748426e-06,3.1276047329775736e-07,3.1276047329775736e-07,0.021604417148242596,0.02159827716654841,900,1515,515,1000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785069000000,1785069000000,2026-07-26T12:30:00Z,180,1785069719523,477,DOWN,NO,f,f,f,t,,t,,0,0,0,0.026102726593336838,0.026102726593336838,900,1523,523,1000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785069000000,1785069000000,2026-07-26T12:30:00Z,120,1785069765526,14474,DOWN,NO,f,f,f,t,,f,chainlink_stale,0,0,0,0.029943647637275563,0.029943647637275563,900,2526,526,2000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785069000000,1785069000000,2026-07-26T12:30:00Z,60,1785069825536,14464,DOWN,NO,f,f,f,t,reference_economics_unavailable,f,chainlink_stale,0,0,0,0.030526844352936275,0.030526844352936275,900,2536,536,2000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785069000000,1785069000000,2026-07-26T12:30:00Z,30,1785069869541,459,DOWN,NO,f,f,f,t,reference_economics_unavailable,f,chainlink_stale,0,0,0,0.030784107740630826,0.030784107740630826,900,2541,541,2000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785069000000,1785069000000,2026-07-26T12:30:00Z,300,1785069595557,4443,DOWN,NO,f,f,f,t,,f,chainlink_stale,0.1490232227368593,0.23228697802521503,0.23228697802521503,0.16923596107490088,0.2524997163632566,900,2557,557,2000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785069000000,1785069000000,2026-07-26T12:30:00Z,180,1785069717897,2103,DOWN,NO,f,f,f,t,,t,,0.014306605951738605,0.016746469701467648,0.016746469701467648,0.03510211426900629,0.037541978018735336,900,1897,897,1000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785069000000,1785069000000,2026-07-26T12:30:00Z,120,1785069772415,7585,DOWN,NO,f,f,f,t,,t,,0.0012075876765070825,0.00044649988730760537,0.00044649988730760537,0.021771470218788412,0.021010382429588935,900,2415,415,2000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785069000000,1785069000000,2026-07-26T12:30:00Z,60,1785069829176,10824,DOWN,NO,f,f,f,t,,t,,2.1738021527273332e-07,2.596553527745016e-09,2.596553527745016e-09,0.02058723527376271,0.020587020490100964,900,2176,176,2000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785069000000,1785069000000,2026-07-26T12:30:00Z,30,1785069869946,54,DOWN,NO,f,f,f,t,reference_economics_unavailable,t,,0,0.0034102088378515916,0.0034102088378515916,0.020701450699268684,0.024111659537120276,900,1946,946,1000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785069000000,1785069000000,2026-07-26T12:30:00Z,300,1785069588991,11009,DOWN,NO,f,f,f,t,,t,,0.005606183490137195,1.7033687835787958e-06,1.7033687835787958e-06,0.027082981424259463,0.021478501302905847,900,1991,991,1000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785069000000,1785069000000,2026-07-26T12:30:00Z,180,1785069710009,9991,DOWN,NO,f,f,f,t,,t,,1.0085690523831246e-07,0,0,0.021542861995176736,0.0215427611382715,900,2009,1009,1000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785069000000,1785069000000,2026-07-26T12:30:00Z,120,1785069770022,9978,DOWN,NO,f,f,f,t,,t,,0,0,0,0.02159458543792033,0.02159458543792033,900,2022,1022,1000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785069000000,1785069000000,2026-07-26T12:30:00Z,60,1785069830039,9961,DOWN,NO,f,f,f,t,reference_economics_unavailable,t,,0,0,0,0.021253607946241967,0.021253607946241967,900,2039,1039,1000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785069000000,1785069000000,2026-07-26T12:30:00Z,30,1785069869046,954,DOWN,NO,f,f,f,t,reference_economics_unavailable,t,,0,0,0,0.021075608819490606,0.021075608819490606,900,2046,1046,1000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785069000000,1785069000000,2026-07-26T12:30:00Z,300,1785069588095,11905,DOWN,NO,f,f,f,t,,f,chainlink_stale,0.0026503302367472115,0.28103057521834174,0.28103057521834174,0.023744457255209475,0.302124702236804,900,3095,1095,2000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785069000000,1785069000000,2026-07-26T12:30:00Z,180,1785069708132,11868,DOWN,NO,f,f,f,t,,f,chainlink_stale,0,0.12002607673194113,0.12002607673194113,0.02146874645157058,0.1414948231835117,900,3132,1132,2000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785069000000,1785069000000,2026-07-26T12:30:00Z,120,1785069770398,9602,DOWN,NO,f,f,f,t,,t,,6.197554196607641e-08,0.031943791972973076,0.031943791972973076,0.02227438333767032,0.05421811333510143,900,2398,398,2000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785069000000,1785069000000,2026-07-26T12:30:00Z,60,1785069830417,9583,DOWN,NO,f,f,f,t,,t,,0,0.014795005111587822,0.014795005111587822,0.022050262501306043,0.03684526761289386,900,2417,417,2000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785069000000,1785069000000,2026-07-26T12:30:00Z,30,1785069869426,574,DOWN,NO,f,f,f,t,,t,,0,0.00020136209509602487,0.00020136209509602487,0.022123051301003078,0.022324413396099103,900,2426,426,2000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785069000000,1785069000000,2026-07-26T12:30:00Z,300,1785069590002,9998,DOWN,NO,f,f,f,t,,t,,8.420906838502162e-08,5.5932480869103074e-11,5.5932480869103074e-11,0.02096964540126661,0.020969561248130705,900,2002,1002,1000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785069000000,1785069000000,2026-07-26T12:30:00Z,180,1785069710022,9978,DOWN,NO,f,f,f,t,,t,,1.5053821522670319e-09,0,0,0.021395719294232705,0.021395717788850552,900,2022,1022,1000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785069000000,1785069000000,2026-07-26T12:30:00Z,120,1785069770033,9967,DOWN,NO,f,f,f,t,,t,,0,0,0,0.021324567519831188,0.021324567519831188,900,2033,1033,1000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785069000000,1785069000000,2026-07-26T12:30:00Z,60,1785069830039,9961,DOWN,NO,f,f,f,t,,t,,0,0,0,0.021010945251813077,0.021010945251813077,900,2039,1039,1000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785069000000,1785069000000,2026-07-26T12:30:00Z,30,1785069869047,953,DOWN,NO,f,f,f,t,reference_economics_unavailable,t,,0,0,0,0.0208246546367161,0.0208246546367161,900,2047,1047,1000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785069000000,1785069000000,2026-07-26T12:30:00Z,300,1785069595815,4185,DOWN,NO,f,f,f,t,,t,,2.7185963169751304e-05,1.0166656461141343e-07,1.0166656461141343e-07,0.023943733838203824,0.023916649541598684,900,1815,815,1000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785069000000,1785069000000,2026-07-26T12:30:00Z,180,1785069716837,3163,DOWN,NO,f,f,f,t,,t,,1.432187701766452e-14,0,0,0.02404149071467318,0.02404149071465886,900,1837,837,1000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785069000000,1785069000000,2026-07-26T12:30:00Z,120,1785069776846,3154,DOWN,NO,f,f,f,t,,t,,0,0,0,0.02397148611034505,0.02397148611034505,900,1846,846,1000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785069000000,1785069000000,2026-07-26T12:30:00Z,60,1785069836856,3144,DOWN,NO,f,f,f,t,,t,,0,0,0,0.023475389448480488,0.023475389448480488,900,1856,856,1000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785069000000,1785069000000,2026-07-26T12:30:00Z,30,1785069869864,136,DOWN,NO,f,f,f,t,reference_economics_unavailable,t,,0,0,0,0.0227343550481774,0.0227343550481774,900,1864,864,1000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785069900000,1785069900000,2026-07-26T12:45:00Z,300,1785070498104,1896,UP,YES,f,f,f,t,,t,,1.6837052425979815e-10,2.9990331094308667e-05,2.9990331094308667e-05,0.02025603411603019,0.020286024278753974,900,2104,1104,1000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785069900000,1785069900000,2026-07-26T12:45:00Z,180,1785070619111,889,UP,YES,f,f,f,t,,t,,1.3241192994830902e-13,5.960551774877603e-09,5.960551774877603e-09,0.020966508218783857,0.02096651417920322,900,2111,1111,1000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785069900000,1785069900000,2026-07-26T12:45:00Z,120,1785070679123,877,UP,YES,f,f,f,t,,t,,0,0,0,0.02134410190605238,0.02134410190605238,900,2123,1123,1000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785069900000,1785069900000,2026-07-26T12:45:00Z,60,1785070739145,855,UP,YES,f,f,f,t,,t,,0,0,0,0.021948915636194066,0.021948915636194066,900,2145,1145,1000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785069900000,1785069900000,2026-07-26T12:45:00Z,30,1785070769149,851,UP,YES,f,f,f,t,,t,,0,0,0,0.022642160878494043,0.022642160878494043,900,2149,149,2000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785069900000,1785069900000,2026-07-26T12:45:00Z,300,1785070490119,9881,DOWN,NO,f,f,f,t,,t,,0.00017881281089626722,0.0021157283928139314,0.0021157283928139314,0.02074372676965602,0.022680642351573684,900,2119,1119,1000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785069900000,1785069900000,2026-07-26T12:45:00Z,180,1785070607665,12335,DOWN,NO,f,f,f,t,,t,,1.075839134001555e-06,5.852707207765206e-11,5.852707207765206e-11,0.020075902197444533,0.020074826416837603,900,1665,665,1000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785069900000,1785069900000,2026-07-26T12:45:00Z,120,1785070668678,11322,DOWN,NO,f,f,f,t,,t,,0,2.220446049250313e-14,2.220446049250313e-14,0.021245491743214315,0.02124549174323652,900,1678,678,1000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785069900000,1785069900000,2026-07-26T12:45:00Z,60,1785070728683,11317,DOWN,NO,f,f,f,t,reference_economics_unavailable,f,chainlink_stale,0,0,0,0.022414491788995395,0.022414491788995395,900,2683,683,2000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785069900000,1785069900000,2026-07-26T12:45:00Z,30,1785070769689,311,DOWN,NO,f,f,f,t,reference_economics_unavailable,t,,0,0,0,0.024368396015275597,0.024368396015275597,900,1689,689,1000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785069900000,1785069900000,2026-07-26T12:45:00Z,300,1785070492168,7832,DOWN,YES,t,t,f,t,,t,,0.010058793830782098,0.03320966312106469,0.03320966312106469,0.031283565761421044,0.05443443505170364,900,2168,1168,1000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785069900000,1785069900000,2026-07-26T12:45:00Z,180,1785070616745,3255,DOWN,YES,t,t,f,t,,f,chainlink_stale,0.05845573098959839,0.02188437272441847,0.02188437272441847,0.07885227820975198,0.04228091994457206,900,2745,745,2000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785069900000,1785069900000,2026-07-26T12:45:00Z,120,1785070678547,1453,DOWN,YES,t,t,f,t,,t,,0.41341975695732625,0.05132980002306059,0.05132980002306059,0.43360552383894424,0.07151556690467858,900,1547,547,1000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785069900000,1785069900000,2026-07-26T12:45:00Z,60,1785070739811,189,DOWN,YES,t,t,f,t,,t,,0.659541462184787,0.03610408713041399,0.03610408713041399,0.679741934011037,0.056304558956663905,900,1811,811,1000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785069900000,1785069900000,2026-07-26T12:45:00Z,30,1785070769576,424,DOWN,YES,t,t,f,t,,t,,0.9166693882043581,0.0012570722936902506,0.0012570722936902506,0.9371404434177206,0.021728127507052816,900,1576,576,1000,structural-ewma-gaussian-v1-uncalibrated
