asset,slot_key,slot_start_ts,slot_end_ts,slot_start_utc,polymarket_resolution,kalshi_resolution,polymarket_settlement_value_usd,kalshi_settlement_value_usd,source,outcome_mismatch,fatal_poly_up_kalshi_no,fatal_poly_down_kalshi_yes
btc,btc:1785139200000,1785139200000,1785140100000,2026-07-27T08:00:00Z,DOWN,NO,,65145.03,official-venue-resolution,f,f,f
doge,doge:1785139200000,1785139200000,1785140100000,2026-07-27T08:00:00Z,DOWN,NO,,0.07259,official-venue-resolution,f,f,f
eth,eth:1785139200000,1785139200000,1785140100000,2026-07-27T08:00:00Z,UP,YES,,1963.9,official-venue-resolution,f,f,f
hype,hype:1785139200000,1785139200000,1785140100000,2026-07-27T08:00:00Z,DOWN,NO,,59.9124,official-venue-resolution,f,f,f
sol,sol:1785139200000,1785139200000,1785140100000,2026-07-27T08:00:00Z,DOWN,NO,,76.3325,official-venue-resolution,f,f,f
xrp,xrp:1785139200000,1785139200000,1785140100000,2026-07-27T08:00:00Z,DOWN,NO,,1.1061,official-venue-resolution,f,f,f
bnb,bnb:1785140100000,1785140100000,1785141000000,2026-07-27T08:15:00Z,UP,YES,,574.79,official-venue-resolution,f,f,f
btc,btc:1785140100000,1785140100000,1785141000000,2026-07-27T08:15:00Z,UP,YES,,65179.58,official-venue-resolution,f,f,f
doge,doge:1785140100000,1785140100000,1785141000000,2026-07-27T08:15:00Z,UP,YES,,0.072639,official-venue-resolution,f,f,f
eth,eth:1785140100000,1785140100000,1785141000000,2026-07-27T08:15:00Z,UP,YES,,1966.18,official-venue-resolution,f,f,f
hype,hype:1785140100000,1785140100000,1785141000000,2026-07-27T08:15:00Z,UP,YES,,60.2648,official-venue-resolution,f,f,f
sol,sol:1785140100000,1785140100000,1785141000000,2026-07-27T08:15:00Z,UP,YES,,76.335,official-venue-resolution,f,f,f
xrp,xrp:1785140100000,1785140100000,1785141000000,2026-07-27T08:15:00Z,UP,YES,,1.107,official-venue-resolution,f,f,f
bnb,bnb:1785141000000,1785141000000,1785141900000,2026-07-27T08:30:00Z,DOWN,NO,,574.52,official-venue-resolution,f,f,f
btc,btc:1785141000000,1785141000000,1785141900000,2026-07-27T08:30:00Z,DOWN,NO,,65114.16,official-venue-resolution,f,f,f
doge,doge:1785141000000,1785141000000,1785141900000,2026-07-27T08:30:00Z,DOWN,NO,,0.072544,official-venue-resolution,f,f,f
eth,eth:1785141000000,1785141000000,1785141900000,2026-07-27T08:30:00Z,DOWN,NO,,1964.42,official-venue-resolution,f,f,f
hype,hype:1785141000000,1785141000000,1785141900000,2026-07-27T08:30:00Z,UP,YES,,60.2729,official-venue-resolution,f,f,f
sol,sol:1785141000000,1785141000000,1785141900000,2026-07-27T08:30:00Z,DOWN,NO,,76.2577,official-venue-resolution,f,f,f
xrp,xrp:1785141000000,1785141000000,1785141900000,2026-07-27T08:30:00Z,DOWN,NO,,1.1061,official-venue-resolution,f,f,f
bnb,bnb:1785141900000,1785141900000,1785142800000,2026-07-27T08:45:00Z,DOWN,NO,,573.4,official-venue-resolution,f,f,f
btc,btc:1785141900000,1785141900000,1785142800000,2026-07-27T08:45:00Z,UP,YES,,65117.21,official-venue-resolution,f,f,f
doge,doge:1785141900000,1785141900000,1785142800000,2026-07-27T08:45:00Z,UP,YES,,0.0725661,official-venue-resolution,f,f,f
eth,eth:1785141900000,1785141900000,1785142800000,2026-07-27T08:45:00Z,DOWN,NO,,1963.91,official-venue-resolution,f,f,f
hype,hype:1785141900000,1785141900000,1785142800000,2026-07-27T08:45:00Z,DOWN,NO,,60.1736,official-venue-resolution,f,f,f
sol,sol:1785141900000,1785141900000,1785142800000,2026-07-27T08:45:00Z,UP,NO,,76.2553,official-venue-resolution,t,f,t
xrp,xrp:1785141900000,1785141900000,1785142800000,2026-07-27T08:45:00Z,UP,YES,,1.1062,official-venue-resolution,f,f,f
bnb,bnb:1785142800000,1785142800000,1785143700000,2026-07-27T09:00:00Z,DOWN,NO,,571.88,official-venue-resolution,f,f,f
btc,btc:1785142800000,1785142800000,1785143700000,2026-07-27T09:00:00Z,DOWN,NO,,65074.57,official-venue-resolution,f,f,f
doge,doge:1785142800000,1785142800000,1785143700000,2026-07-27T09:00:00Z,DOWN,NO,,0.0722748,official-venue-resolution,f,f,f
eth,eth:1785142800000,1785142800000,1785143700000,2026-07-27T09:00:00Z,DOWN,NO,,1956.75,official-venue-resolution,f,f,f
hype,hype:1785142800000,1785142800000,1785143700000,2026-07-27T09:00:00Z,DOWN,NO,,60.0639,official-venue-resolution,f,f,f
sol,sol:1785142800000,1785142800000,1785143700000,2026-07-27T09:00:00Z,DOWN,NO,,76.1478,official-venue-resolution,f,f,f
xrp,xrp:1785142800000,1785142800000,1785143700000,2026-07-27T09:00:00Z,DOWN,NO,,1.1047,official-venue-resolution,f,f,f
bnb,bnb:1785143700000,1785143700000,1785144600000,2026-07-27T09:15:00Z,UP,YES,,572.14,official-venue-resolution,f,f,f
btc,btc:1785143700000,1785143700000,1785144600000,2026-07-27T09:15:00Z,UP,YES,,65164.87,official-venue-resolution,f,f,f
doge,doge:1785143700000,1785143700000,1785144600000,2026-07-27T09:15:00Z,UP,YES,,0.0724206,official-venue-resolution,f,f,f
eth,eth:1785143700000,1785143700000,1785144600000,2026-07-27T09:15:00Z,UP,YES,,1958.92,official-venue-resolution,f,f,f
hype,hype:1785143700000,1785143700000,1785144600000,2026-07-27T09:15:00Z,UP,YES,,60.1246,official-venue-resolution,f,f,f
sol,sol:1785143700000,1785143700000,1785144600000,2026-07-27T09:15:00Z,UP,YES,,76.2898,official-venue-resolution,f,f,f
xrp,xrp:1785143700000,1785143700000,1785144600000,2026-07-27T09:15:00Z,UP,YES,,1.1062,official-venue-resolution,f,f,f
bnb,bnb:1785144600000,1785144600000,1785145500000,2026-07-27T09:30:00Z,UP,YES,,572.56,official-venue-resolution,f,f,f
btc,btc:1785144600000,1785144600000,1785145500000,2026-07-27T09:30:00Z,UP,YES,,65242.06,official-venue-resolution,f,f,f
doge,doge:1785144600000,1785144600000,1785145500000,2026-07-27T09:30:00Z,UP,YES,,0.0726305,official-venue-resolution,f,f,f
eth,eth:1785144600000,1785144600000,1785145500000,2026-07-27T09:30:00Z,UP,YES,,1965.03,official-venue-resolution,f,f,f
hype,hype:1785144600000,1785144600000,1785145500000,2026-07-27T09:30:00Z,UP,YES,,60.2059,official-venue-resolution,f,f,f
sol,sol:1785144600000,1785144600000,1785145500000,2026-07-27T09:30:00Z,UP,YES,,76.392,official-venue-resolution,f,f,f
xrp,xrp:1785144600000,1785144600000,1785145500000,2026-07-27T09:30:00Z,UP,YES,,1.1076,official-venue-resolution,f,f,f
bnb,bnb:1785145500000,1785145500000,1785146400000,2026-07-27T09:45:00Z,DOWN,NO,,572.28,official-venue-resolution,f,f,f
btc,btc:1785145500000,1785145500000,1785146400000,2026-07-27T09:45:00Z,DOWN,NO,,65211.09,official-venue-resolution,f,f,f
doge,doge:1785145500000,1785145500000,1785146400000,2026-07-27T09:45:00Z,DOWN,YES,,0.0726324,official-venue-resolution,t,t,f
eth,eth:1785145500000,1785145500000,1785146400000,2026-07-27T09:45:00Z,DOWN,NO,,1964.04,official-venue-resolution,f,f,f
hype,hype:1785145500000,1785145500000,1785146400000,2026-07-27T09:45:00Z,DOWN,NO,,60.0811,official-venue-resolution,f,f,f
sol,sol:1785145500000,1785145500000,1785146400000,2026-07-27T09:45:00Z,UP,YES,,76.429,official-venue-resolution,f,f,f
xrp,xrp:1785145500000,1785145500000,1785146400000,2026-07-27T09:45:00Z,DOWN,NO,,1.1074,official-venue-resolution,f,f,f
bnb,bnb:1785146400000,1785146400000,1785147300000,2026-07-27T10:00:00Z,DOWN,NO,,572.01,official-venue-resolution,f,f,f
btc,btc:1785146400000,1785146400000,1785147300000,2026-07-27T10:00:00Z,DOWN,NO,,65190.87,official-venue-resolution,f,f,f
doge,doge:1785146400000,1785146400000,1785147300000,2026-07-27T10:00:00Z,UP,YES,,0.0727112,official-venue-resolution,f,f,f
eth,eth:1785146400000,1785146400000,1785147300000,2026-07-27T10:00:00Z,DOWN,NO,,1963.07,official-venue-resolution,f,f,f
hype,hype:1785146400000,1785146400000,1785147300000,2026-07-27T10:00:00Z,DOWN,NO,,60.048,official-venue-resolution,f,f,f
sol,sol:1785146400000,1785146400000,1785147300000,2026-07-27T10:00:00Z,UP,NO,,76.4212,official-venue-resolution,t,f,t
xrp,xrp:1785146400000,1785146400000,1785147300000,2026-07-27T10:00:00Z,UP,NO,,1.1073,official-venue-resolution,t,f,t
bnb,bnb:1785147300000,1785147300000,1785148200000,2026-07-27T10:15:00Z,UP,YES,,572.36,official-venue-resolution,f,f,f
btc,btc:1785147300000,1785147300000,1785148200000,2026-07-27T10:15:00Z,UP,YES,,65294.58,official-venue-resolution,f,f,f
doge,doge:1785147300000,1785147300000,1785148200000,2026-07-27T10:15:00Z,DOWN,NO,,0.0727023,official-venue-resolution,f,f,f
eth,eth:1785147300000,1785147300000,1785148200000,2026-07-27T10:15:00Z,UP,YES,,1964.95,official-venue-resolution,f,f,f
hype,hype:1785147300000,1785147300000,1785148200000,2026-07-27T10:15:00Z,UP,YES,,60.1165,official-venue-resolution,f,f,f
sol,sol:1785147300000,1785147300000,1785148200000,2026-07-27T10:15:00Z,UP,YES,,76.504,official-venue-resolution,f,f,f
xrp,xrp:1785147300000,1785147300000,1785148200000,2026-07-27T10:15:00Z,UP,YES,,1.1076,official-venue-resolution,f,f,f
bnb,bnb:1785148200000,1785148200000,1785149100000,2026-07-27T10:30:00Z,UP,YES,,573.65,official-venue-resolution,f,f,f
btc,btc:1785148200000,1785148200000,1785149100000,2026-07-27T10:30:00Z,UP,YES,,65352.85,official-venue-resolution,f,f,f
doge,doge:1785148200000,1785148200000,1785149100000,2026-07-27T10:30:00Z,UP,YES,,0.0727465,official-venue-resolution,f,f,f
eth,eth:1785148200000,1785148200000,1785149100000,2026-07-27T10:30:00Z,UP,YES,,1969.19,official-venue-resolution,f,f,f
hype,hype:1785148200000,1785148200000,1785149100000,2026-07-27T10:30:00Z,UP,YES,,60.3109,official-venue-resolution,f,f,f
sol,sol:1785148200000,1785148200000,1785149100000,2026-07-27T10:30:00Z,UP,YES,,76.5837,official-venue-resolution,f,f,f
xrp,xrp:1785148200000,1785148200000,1785149100000,2026-07-27T10:30:00Z,UP,YES,,1.1082,official-venue-resolution,f,f,f
bnb,bnb:1785149100000,1785149100000,1785150000000,2026-07-27T10:45:00Z,DOWN,NO,,573.39,official-venue-resolution,f,f,f
btc,btc:1785149100000,1785149100000,1785150000000,2026-07-27T10:45:00Z,DOWN,NO,,65283.56,official-venue-resolution,f,f,f
doge,doge:1785149100000,1785149100000,1785150000000,2026-07-27T10:45:00Z,UP,NO,,0.0727276,official-venue-resolution,t,f,t
eth,eth:1785149100000,1785149100000,1785150000000,2026-07-27T10:45:00Z,DOWN,NO,,1965.89,official-venue-resolution,f,f,f
hype,hype:1785149100000,1785149100000,1785150000000,2026-07-27T10:45:00Z,UP,YES,,60.3836,official-venue-resolution,f,f,f
sol,sol:1785149100000,1785149100000,1785150000000,2026-07-27T10:45:00Z,DOWN,NO,,76.5413,official-venue-resolution,f,f,f
xrp,xrp:1785149100000,1785149100000,1785150000000,2026-07-27T10:45:00Z,DOWN,NO,,1.1072,official-venue-resolution,f,f,f
bnb,bnb:1785150000000,1785150000000,1785150900000,2026-07-27T11:00:00Z,DOWN,NO,,573.22,official-venue-resolution,f,f,f
btc,btc:1785150000000,1785150000000,1785150900000,2026-07-27T11:00:00Z,DOWN,NO,,65201.98,official-venue-resolution,f,f,f
doge,doge:1785150000000,1785150000000,1785150900000,2026-07-27T11:00:00Z,DOWN,NO,,0.0727253,official-venue-resolution,f,f,f
eth,eth:1785150000000,1785150000000,1785150900000,2026-07-27T11:00:00Z,DOWN,NO,,1963.8,official-venue-resolution,f,f,f
hype,hype:1785150000000,1785150000000,1785150900000,2026-07-27T11:00:00Z,DOWN,NO,,60.3716,official-venue-resolution,f,f,f
sol,sol:1785150000000,1785150000000,1785150900000,2026-07-27T11:00:00Z,DOWN,NO,,76.5037,official-venue-resolution,f,f,f
xrp,xrp:1785150000000,1785150000000,1785150900000,2026-07-27T11:00:00Z,UP,YES,,1.1081,official-venue-resolution,f,f,f
bnb,bnb:1785150900000,1785150900000,1785151800000,2026-07-27T11:15:00Z,DOWN,NO,,572.97,official-venue-resolution,f,f,f
btc,btc:1785150900000,1785150900000,1785151800000,2026-07-27T11:15:00Z,DOWN,NO,,65125.05,official-venue-resolution,f,f,f
doge,doge:1785150900000,1785150900000,1785151800000,2026-07-27T11:15:00Z,DOWN,NO,,0.0726753,official-venue-resolution,f,f,f
eth,eth:1785150900000,1785150900000,1785151800000,2026-07-27T11:15:00Z,DOWN,NO,,1960.94,official-venue-resolution,f,f,f
hype,hype:1785150900000,1785150900000,1785151800000,2026-07-27T11:15:00Z,DOWN,NO,,59.9198,official-venue-resolution,f,f,f
sol,sol:1785150900000,1785150900000,1785151800000,2026-07-27T11:15:00Z,DOWN,YES,,76.527,official-venue-resolution,t,t,f
xrp,xrp:1785150900000,1785150900000,1785151800000,2026-07-27T11:15:00Z,DOWN,NO,,1.1056,official-venue-resolution,f,f,f
bnb,bnb:1785151800000,1785151800000,1785152700000,2026-07-27T11:30:00Z,UP,YES,,572.99,official-venue-resolution,f,f,f
btc,btc:1785151800000,1785151800000,1785152700000,2026-07-27T11:30:00Z,UP,NO,,65110.95,official-venue-resolution,t,f,t
doge,doge:1785151800000,1785151800000,1785152700000,2026-07-27T11:30:00Z,UP,NO,,0.0726491,official-venue-resolution,t,f,t
eth,eth:1785151800000,1785151800000,1785152700000,2026-07-27T11:30:00Z,UP,NO,,1958.78,official-venue-resolution,t,f,t
hype,hype:1785151800000,1785151800000,1785152700000,2026-07-27T11:30:00Z,UP,YES,,59.9774,official-venue-resolution,f,f,f
sol,sol:1785151800000,1785151800000,1785152700000,2026-07-27T11:30:00Z,UP,YES,,76.5585,official-venue-resolution,f,f,f
xrp,xrp:1785151800000,1785151800000,1785152700000,2026-07-27T11:30:00Z,UP,YES,,1.1057,official-venue-resolution,f,f,f
bnb,bnb:1785152700000,1785152700000,1785153600000,2026-07-27T11:45:00Z,DOWN,NO,,572.73,official-venue-resolution,f,f,f
btc,btc:1785152700000,1785152700000,1785153600000,2026-07-27T11:45:00Z,DOWN,NO,,65052.32,official-venue-resolution,f,f,f
doge,doge:1785152700000,1785152700000,1785153600000,2026-07-27T11:45:00Z,DOWN,NO,,0.0725285,official-venue-resolution,f,f,f
eth,eth:1785152700000,1785152700000,1785153600000,2026-07-27T11:45:00Z,DOWN,NO,,1958.5,official-venue-resolution,f,f,f
hype,hype:1785152700000,1785152700000,1785153600000,2026-07-27T11:45:00Z,DOWN,NO,,59.8461,official-venue-resolution,f,f,f
sol,sol:1785152700000,1785152700000,1785153600000,2026-07-27T11:45:00Z,DOWN,NO,,76.4592,official-venue-resolution,f,f,f
xrp,xrp:1785152700000,1785152700000,1785153600000,2026-07-27T11:45:00Z,DOWN,NO,,1.1048,official-venue-resolution,f,f,f
bnb,bnb:1785153600000,1785153600000,1785154500000,2026-07-27T12:00:00Z,DOWN,NO,,572.7,official-venue-resolution,f,f,f
btc,btc:1785153600000,1785153600000,1785154500000,2026-07-27T12:00:00Z,DOWN,NO,,65048.56,official-venue-resolution,f,f,f
doge,doge:1785153600000,1785153600000,1785154500000,2026-07-27T12:00:00Z,DOWN,NO,,0.0725175,official-venue-resolution,f,f,f
eth,eth:1785153600000,1785153600000,1785154500000,2026-07-27T12:00:00Z,DOWN,NO,,1955.06,official-venue-resolution,f,f,f
hype,hype:1785153600000,1785153600000,1785154500000,2026-07-27T12:00:00Z,UP,YES,,59.8717,official-venue-resolution,f,f,f
sol,sol:1785153600000,1785153600000,1785154500000,2026-07-27T12:00:00Z,UP,YES,,76.518,official-venue-resolution,f,f,f
xrp,xrp:1785153600000,1785153600000,1785154500000,2026-07-27T12:00:00Z,DOWN,NO,,1.1029,official-venue-resolution,f,f,f
bnb,bnb:1785154500000,1785154500000,1785155400000,2026-07-27T12:15:00Z,DOWN,NO,,571.9,official-venue-resolution,f,f,f
btc,btc:1785154500000,1785154500000,1785155400000,2026-07-27T12:15:00Z,DOWN,NO,,64975.03,official-venue-resolution,f,f,f
